# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.0183388 0.0180193 0.0151888 0.0515469 182.619
200 0.0732182 0.0663105 0.0645576 0.204086 235.951
300 0.142745 0.137838 0.135882 0.416464 287.362
400 0.212794 0.202928 0.196957 0.612679 307.572
500 0.266455 0.233809 0.24626 0.746524 316.781
600 0.309082 0.261434 0.263039 0.833556 315.608
700 0.348197 0.305073 0.289386 0.942656 318.174
800 0.394615 0.332214 0.286894 1.01372 307.282
900 0.407975 0.356156 0.305482 1.06961 313.053
1000 0.42332 0.367136 0.349257 1.13971 317.997
1100 0.428701 0.386581 0.41348 1.22876 304.622
1200 0.416389 0.393173 0.430504 1.24007 297.326
1300 0.394672 0.365911 0.409636 1.17022 286.752
1400 0.407752 0.393493 0.408386 1.20963 305.749
1500 0.418773 0.428401 0.405727 1.2529 320.499
1600 0.446965 0.439526 0.402501 1.28899 299.423
1700 0.472029 0.474099 0.412602 1.35873 329.361
1800 0.478639 0.507158 0.39855 1.38435 330.684
1900 0.479071 0.522557 0.39941 1.40104 318.115
2000 0.474305 0.549996 0.419114 1.44342 320.206
2100 0.480495 0.590216 0.44535 1.51606 301.955
2200 0.493557 0.609115 0.447298 1.54997 307.263
2300 0.525085 0.624431 0.482133 1.63165 315.941
2400 0.523072 0.631464 0.507227 1.66176 305.146
2500 0.542796 0.635568 0.527158 1.70552 303.755
2600 0.555996 0.64864 0.553359 1.75799 302.589
2700 0.585469 0.682927 0.565476 1.83387 306.521
2800 0.5747 0.722329 0.569069 1.8661 307.752
2900 0.582929 0.754744 0.559353 1.89703 301.184
3000 0.615563 0.791968 0.569054 1.97658 315.894
3100 0.692502 0.82275 0.594628 2.10988 322.712
3200 0.705703 0.812052 0.593274 2.11103 311.126
3300 0.759037 0.813334 0.583918 2.15629 309.72
3400 0.817532 0.827483 0.582991 2.22801 304.734
3500 0.82659 0.808238 0.596943 2.23177 335.867
3600 0.826077 0.838027 0.619864 2.28397 312.885
3700 0.825924 0.837915 0.618161 2.282 300.758
3800 0.855095 0.884407 0.646065 2.38557 300.165
3900 0.792072 0.862555 0.63907 2.2937 308.03
4000 0.742867 0.837034 0.596264 2.17617 298.374
4100 0.774993 0.848387 0.606703 2.23008 305.721
4200 0.783822 0.855758 0.613408 2.25299 315.628
4300 0.863259 0.859637 0.628992 2.35189 319.596
4400 0.895364 0.862667 0.625972 2.384 300.509
4500 0.952716 0.901917 0.650733 2.50537 321.626
4600 1.02846 0.942354 0.697471 2.66828 310.858
4700 1.04425 0.921708 0.696806 2.66276 305.108
4800 1.05949 0.899309 0.704943 2.66374 294.763
4900 1.07299 0.921408 0.744692 2.73909 296.507
5000 1.09546 0.889024 0.777325 2.76181 306.674
5100 1.10247 0.910148 0.781592 2.79421 332.142
5200 1.06175 0.897672 0.788699 2.74812 325.622
5300 1.03674 0.968393 0.812087 2.81722 314.267
5400 1.09882 1.05244 0.805224 2.95649 302.678
5500 1.14054 1.06975 0.815647 3.02594 297.654
5600 1.14965 1.05441 0.786816 2.99087 297.386
5700 1.19868 1.02229 0.76388 2.98485 298.811
5800 1.28718 1.04914 0.773255 3.10958 294.573
5900 1.25513 1.11007 0.770144 3.13534 289.742
6000 1.20061 1.103 0.752867 3.05649 308.569
6100 1.22928 1.09815 0.785165 3.11259 300.007
6200 1.21793 1.1317 0.85091 3.20054 293.603
6300 1.26636 1.16551 0.854944 3.28681 299.655
6400 1.32377 1.16684 0.845708 3.33632 294.071
6500 1.29788 1.18026 0.869151 3.34729 286.353
6600 1.21839 1.25446 0.918737 3.39158 273.182
6700 1.23963 1.27372 0.958248 3.47159 297.099
6800 1.27637 1.2706 1.05034 3.59731 306.279
6900 1.18457 1.25675 1.10231 3.54363 311.869
7000 1.18557 1.27354 1.17543 3.63454 302.313
7100 1.33074 1.2995 1.19407 3.8243 285.172
7200 1.32975 1.29392 1.22247 3.84614 290.289
7300 1.25033 1.261 1.2494 3.76074 306.519
7400 1.28478 1.23545 1.23285 3.75308 314.319
7500 1.26143 1.26335 1.26581 3.79059 300.372
7600 1.35461 1.24487 1.25427 3.85375 295.077
7700 1.47107 1.219 1.29818 3.98825 294.48
7800 1.40294 1.28377 1.33788 4.02459 325.995
7900 1.36568 1.35815 1.41725 4.14108 320.797
8000 1.34359 1.36979 1.45254 4.16592 312.144
8100 1.37936 1.34134 1.44204 4.16274 307.821
8200 1.45875 1.3278 1.45767 4.24422 303.693
8300 1.51724 1.34628 1.54271 4.40622 296.052
8400 1.55367 1.4115 1.62166 4.58683 297.17
8500 1.61805 1.49103 1.65335 4.76243 294.515
8600 1.6699 1.49854 1.72904 4.89748 317.578
8700 1.63723 1.48408 1.71149 4.8328 320.841
8800 1.61911 1.47784 1.77185 4.8688 304.552
8900 1.62073 1.48777 1.73507 4.84357 294.87
9000 1.55357 1.50686 1.73529 4.79572 305.665
9100 1.59585 1.50016 1.72297 4.81898 291.594
9200 1.52209 1.47075 1.68577 4.6786 291.644
9300 1.46637 1.45351 1.61897 4.53885 283.425
9400 1.53915 1.45367 1.56834 4.56116 291.006
