LAMMPS data file generated by OpenBabel
331 atoms
4 atom types


    0.0000  15.7087  xlo xhi
    0.0000  13.0868  ylo yhi
    0.0000  17.5248  zlo zhi
   -8.2042  -0.1458  -2.0056  xy xz yz
       -8.2042  -0.1458  -2.0056  xy xz yz
    


Masses

1 12.0107 # C
2 1.00794 # H
3 15.9994 # O
4 28.0855 # Si


Atoms

1       1    4    0.00000   -0.80350    2.27469    5.19999 #  Si
2       1    4    0.00000    0.11859    4.74729    3.42077 #  Si
3       1    1    0.00000    0.39626    1.78246    6.52203 #   C
4       1    1    0.00000   -0.86910    1.03021    3.81094 #   C
5       1    1    0.00000    1.85840    4.24536    2.99404 #   C
6       1    1    0.00000   -1.01320    4.68450    1.93802 #   C
7       1    2    0.41000    0.12037    6.12631    3.98179 #   H
8       1    2    0.41000    1.41520    1.79416    6.11481 #   H
9       1    2    0.41000    0.18808    0.76715    6.88532 #   H
10      1    2    0.41000    0.36455    2.46395    7.38218 #   H
11      1    2    0.41000    0.11685    0.94202    3.32863 #   H
12      1    2    0.41000    1.89746    3.17367    2.76655 #   H
13      1    2    0.41000    2.53104    4.43258    3.83860 #   H
14      1    2    0.41000    2.24600    4.78322    2.12169 #   H
15      1    2    0.41000   -1.99303    5.11078    2.18690 #   H
16      1    2    0.41000   -1.16110    3.65479    1.58028 #   H
17      1    2    0.41000   -0.60173    5.26909    1.10324 #   H
18      1    3   -0.82000   -0.44258    3.75922    4.61773 #   O
19      2    4    0.00000    1.46292    0.50843   17.02379 #  Si
20      2    4    0.00000   14.05617    0.75248    9.71638 #  Si
21      2    4    0.00000    2.19654   -0.95270   12.64875 #  Si
22      2    4    0.00000    1.07685    1.27304   10.95919 #  Si
23      2    4    0.00000   -0.47512    2.77905   13.19215 #  Si
24      2    4    0.00000    5.27326    0.67540    4.18827 #  Si
25      2    4    0.00000    5.73994   -0.32933   16.57647 #  Si
26      2    4    0.00000    8.01471   -0.45479    8.85723 #  Si
27      2    4    0.00000    3.89142    1.53784    9.50750 #  Si
28      2    4    0.00000    7.09274    1.52257    6.50792 #  Si
29      2    4    0.00000    3.67044    0.79120   14.70310 #  Si
30      2    4    0.00000    3.08299    4.51727   17.18610 #  Si
31      2    4    0.00000    5.59696    3.73308    8.16724 #  Si
32      2    4    0.00000    3.89711    5.84524    6.60736 #  Si
33      2    4    0.00000    5.70359    3.09971   14.10005 #  Si
34      2    4    0.00000    0.42859    4.48497   15.62140 #  Si
35      2    4    0.00000    9.43748    2.03449    4.43104 #  Si
36      2    4    0.00000    9.85634    1.05502   10.79880 #  Si
37      2    4    0.00000   12.02398    1.62276    6.13663 #  Si
38      2    4    0.00000    8.55438    0.84339   16.70152 #  Si
39      2    4    0.00000   12.26586   -0.56453   11.75376 #  Si
40      2    4    0.00000    9.95450    4.53051    2.63915 #  Si
41      2    4    0.00000   10.89597    3.16161    8.65131 #  Si
42      2    4    0.00000    9.74964    5.35111    6.91308 #  Si
43      2    4    0.00000    5.84360    5.38814   16.07080 #  Si
44      2    1    0.00000   -0.92782    1.36271   14.28708 #   C
45      2    1    0.00000    3.75540    1.68550    4.55571 #   C
46      2    1    0.00000    5.52367   -2.01587   17.31466 #   C
47      2    1    0.00000    3.74026    0.26744    8.17338 #   C
48      2    1    0.00000    5.11370    1.15197   10.84547 #   C
49      2    1    0.00000    6.29686    1.42210    2.83101 #   C
50      2    1    0.00000    6.82655    4.05745    9.51050 #   C
51      2    1    0.00000    2.38989    4.74703    6.67183 #   C
52      2    1    0.00000    4.51897    6.12860    4.86734 #   C
53      2    1    0.00000    7.11998    2.03821   13.54043 #   C
54      2    1    0.00000   10.08420    0.41950   15.73627 #   C
55      2    1    0.00000   11.35430    3.70147    1.72565 #   C
56      2    1    0.00000    8.10791    5.54363    6.07203 #   C
57      2    1    0.00000   10.21237    6.90598    7.83243 #   C
58      2    2    0.41000    0.29844   -0.25876   16.49934 #   H
59      2    2    0.41000   13.19815    1.94487    9.64146 #   H
60      2    2    0.41000   -1.63906    3.24772   12.40555 #   H
61      2    2    0.41000    3.61651    7.15463    7.26850 #   H
62      2    2    0.41000   -0.40248    3.66633   16.55265 #   H
63      2    2    0.41000    5.34211    4.13583   13.09334 #   H
64      2    2    0.41000    0.08764    5.92299   15.77274 #   H
65      2    2    0.41000    9.17470    0.91487    3.51514 #   H
66      2    2    0.41000    9.58113    1.46351   12.18410 #   H
67      2    2    0.41000    8.21789    2.28983   16.57659 #   H
68      2    2    0.41000   12.12098    0.12492   13.05950 #   H
69      2    2    0.41000   10.47607    5.67747    3.43968 #   H
70      2    2    0.41000    8.91143    5.05245    1.70800 #   H
71      2    2    0.41000   12.05526    3.96993    9.07823 #   H
72      2    2    0.41000   10.78220    4.97298    5.90267 #   H
73      2    2    0.41000    6.00465    6.36942   14.96615 #   H
74      2    2    0.41000    6.78263    5.65514   17.19006 #   H
75      2    2    0.41000   -0.03256    0.90623   14.72611 #   H
76      2    2    0.41000   -1.42734    0.58641   13.69548 #   H
77      2    2    0.41000   -1.60256    1.65781   15.10319 #   H
78      2    2    0.41000    2.97285    1.51564    3.80416 #   H
79      2    2    0.41000    3.98953    2.75799    4.57459 #   H
80      2    2    0.41000    3.35689    1.40233    5.53796 #   H
81      2    2    0.41000    3.67200   -0.74275    8.59008 #   H
82      2    2    0.41000    4.60012    0.29063    7.49333 #   H
83      2    2    0.41000    2.82966    0.46676    7.59010 #   H
84      2    2    0.41000    4.95358    0.15373   11.27253 #   H
85      2    2    0.41000    4.96994    1.89009   11.64581 #   H
86      2    2    0.41000    6.15086    1.20788   10.49653 #   H
87      2    2    0.41000    5.67790    1.57619    1.94189 #   H
88      2    2    0.41000    7.14332    0.78050    2.55443 #   H
89      2    2    0.41000    6.69535    2.40467    3.12476 #   H
90      2    2    0.41000    7.59231    4.77784    9.20208 #   H
91      2    2    0.41000    7.34526    3.12932    9.78641 #   H
92      2    2    0.41000    6.31835    4.44625   10.40377 #   H
93      2    2    0.41000    2.59539    3.78791    6.17833 #   H
94      2    2    0.41000    1.51133    5.18962    6.18293 #   H
95      2    2    0.41000    2.13360    4.52291    7.71647 #   H
96      2    2    0.41000    4.74054    5.17817    4.36007 #   H
97      2    2    0.41000    5.44292    6.72043    4.88604 #   H
98      2    2    0.41000    3.77582    6.67567    4.26932 #   H
99      2    2    0.41000    7.17709    2.02548   12.44601 #   H
100     2    2    0.41000    7.03094    1.00094   13.88760 #   H
101     2    2    0.41000    8.06034    2.45451   13.92675 #   H
102     2    2    0.41000   10.92937    1.04687   16.05619 #   H
103     2    2    0.41000    9.92169    0.59834   14.66377 #   H
104     2    2    0.41000   10.36293   -0.63468   15.87036 #   H
105     2    2    0.41000   11.80693    4.37882    0.98677 #   H
106     2    2    0.41000   11.00114    2.80332    1.20274 #   H
107     2    2    0.41000   12.13740    3.39690    2.43272 #   H
108     2    2    0.41000    7.74941    4.60188    5.64341 #   H
109     2    2    0.41000    8.23694    6.26253    5.25020 #   H
110     2    2    0.41000    7.33743    5.93739    6.74612 #   H
111     2    2    0.41000    9.46855    7.09262    8.61999 #   H
112     2    3   -0.82000   -0.10484    1.21412    9.83182 #   O
113     2    3   -0.82000    1.19097   -0.24561   11.58233 #   O
114     2    3   -0.82000    0.70380    2.31312   12.14712 #   O
115     2    3   -0.82000    1.37596   -1.73691   13.81899 #   O
116     2    3   -0.82000    2.42639    1.74222   10.22602 #   O
117     2    3   -0.82000    6.19945    0.55417    5.55815 #   O
118     2    3   -0.82000    7.47635    0.68046    7.83240 #   O
119     2    3   -0.82000    3.11285    0.22561   13.29099 #   O
120     2    3   -0.82000    4.80674   -0.26271   15.23237 #   O
121     2    3   -0.82000    2.45813    0.89009   15.77208 #   O
122     2    3   -0.82000    4.28297    2.97312    8.78652 #   O
123     2    3   -0.82000    6.24310    2.83372    6.94007 #   O
124     2    3   -0.82000    5.10451    5.13533    7.49883 #   O
125     2    3   -0.82000    4.33704    2.24851   14.43905 #   O
126     2    3   -0.82000    0.09658    4.03505   14.08885 #   O
127     2    3   -0.82000    2.01690    4.24466   15.97324 #   O
128     2    3   -0.82000    8.44604    1.98336    5.72418 #   O
129     2    3   -0.82000   13.87185   -0.15975    8.37582 #   O
130     2    3   -0.82000    8.51480    0.36685   10.19299 #   O
131     2    3   -0.82000   13.39509    2.43617    5.87880 #   O
132     2    3   -0.82000   10.99305    1.91407    4.91578 #   O
133     2    3   -0.82000   12.32292    0.01115    6.19046 #   O
134     2    3   -0.82000    7.30109   -0.09244   16.13912 #   O
135     2    3   -0.82000   13.68536   -0.14298   11.04704 #   O
136     2    3   -0.82000   11.04393   -0.07556   10.76871 #   O
137     2    3   -0.82000    9.21029    3.45074    3.65518 #   O
138     2    3   -0.82000   10.29060    2.37213    9.95022 #   O
139     2    3   -0.82000   11.35862    2.03449    7.55929 #   O
140     2    3   -0.82000    9.72179    4.10413    8.03340 #   O
141     2    3   -0.82000    6.17432    3.89122   15.47678 #   O
142     2    3   -0.82000    4.29734    5.47250   16.61989 #   O
143     3    4    0.00000   -5.81060   11.18343    5.52930 #  Si
144     3    4    0.00000   -2.82034    7.23634    5.12748 #  Si
145     3    4    0.00000   -2.37973    6.32009   11.64304 #  Si
146     3    4    0.00000   -2.66444    9.74551    6.83522 #  Si
147     3    4    0.00000   -6.78652   10.59613    8.49154 #  Si
148     3    4    0.00000   -4.70571    9.96664   10.73450 #  Si
149     3    4    0.00000   -0.06135    5.23718    9.83201 #  Si
150     3    4    0.00000    2.62083    5.13885   11.42284 #  Si
151     3    4    0.00000   -1.73960   10.13232    9.68112 #  Si
152     3    4    0.00000    2.05136    7.54740   13.31021 #  Si
153     3    4    0.00000    0.57960    9.87764   11.69896 #  Si
154     3    1    0.00000   -2.23651    5.89345    6.26897 #   C
155     3    1    0.00000   -1.99279    7.16867   13.24915 #   C
156     3    1    0.00000   -5.31863    8.30011   11.22306 #   C
157     3    1    0.00000    0.19185    6.78723    8.85250 #   C
158     3    1    0.00000    3.87931    6.17289   10.52878 #   C
159     3    1    0.00000   -0.17724   11.15407   12.81519 #   C
160     3    1    0.00000    3.72777    8.34352   13.26563 #   C
161     3    2    0.41000   -6.73959   12.11851    4.83628 #   H
162     3    2    0.41000   -4.56313   11.90740    5.86753 #   H
163     3    2    0.41000   -4.30777    7.35524    5.07471 #   H
164     3    2    0.41000   -2.34065    7.03656    3.73217 #   H
165     3    2    0.41000   -2.74616    7.26168   10.55184 #   H
166     3    2    0.41000   -4.12940    9.64772    7.02666 #   H
167     3    2    0.41000   -2.22587   11.10621    6.44487 #   H
168     3    2    0.41000   -7.41643   11.87024    8.86909 #   H
169     3    2    0.41000   -5.45689   10.06049    4.61714 #   H
170     3    2    0.41000   -0.58794    4.11929    9.00133 #   H
171     3    2    0.41000    3.17852    3.89091   11.98607 #   H
172     3    2    0.41000    1.57276    7.40103   14.70462 #   H
173     3    2    0.41000    1.81494   10.36997   11.02874 #   H
174     3    2    0.41000   -1.13969    5.89537    6.31850 #   H
175     3    2    0.41000   -2.54756    4.89888    5.92826 #   H
176     3    2    0.41000   -2.62611    6.04924    7.28469 #   H
177     3    2    0.41000   -1.14062    7.84822   13.14297 #   H
178     3    2    0.41000   -1.73284    6.42303   14.01502 #   H
179     3    2    0.41000   -2.86433    7.73438   13.60675 #   H
180     3    2    0.41000   -4.98292    7.54212   10.50759 #   H
181     3    2    0.41000   -4.98051    8.01178   12.22551 #   H
182     3    2    0.41000   -0.74907    7.23213    8.50824 #   H
183     3    2    0.41000    0.81800    6.57721    7.97638 #   H
184     3    2    0.41000    0.70437    7.54404    9.46085 #   H
185     3    2    0.41000    3.42879    7.13664   10.25173 #   H
186     3    2    0.41000    4.23456    5.70148    9.60713 #   H
187     3    2    0.41000    4.74994    6.37742   11.16912 #   H
188     3    2    0.41000   -1.07481   10.75713   13.31147 #   H
189     3    2    0.41000    4.03092    8.60535   12.24435 #   H
190     3    2    0.41000    4.48527    7.67370   13.69562 #   H
191     3    2    0.41000    3.70295    9.26452   13.86405 #   H
192     3    3   -0.82000   -2.22265    8.70325    5.65469 #   O
193     3    3   -0.82000   -6.51235   10.57175    6.88634 #   O
194     3    3   -0.82000   -3.67061    5.31578   11.87260 #   O
195     3    3   -0.82000   -5.38037   10.40489    9.30358 #   O
196     3    3   -0.82000   -5.04907   11.08092   11.87584 #   O
197     3    3   -0.82000   -1.09813    5.46009   11.09168 #   O
198     3    3   -0.82000    1.38951    4.74370   10.41613 #   O
199     3    3   -0.82000   -1.92808    9.33920    8.26158 #   O
200     3    3   -0.82000   -1.44971   11.70903    9.35272 #   O
201     3    3   -0.82000   -3.08376   10.02335   10.57364 #   O
202     3    3   -0.82000    2.04744    6.04589   12.67739 #   O
203     3    3   -0.82000   -0.49843    9.48304   10.50729 #   O
204     3    3   -0.82000    0.96994    8.50650   12.50505 #   O
205     4    4    0.00000    8.01599    8.62504    3.52142 #  Si
206     4    4    0.00000   -1.06373    8.96496    1.87370 #  Si
207     4    4    0.00000    0.92437    9.47908    4.25054 #  Si
208     4    4    0.00000    4.94880   12.09480    7.17802 #  Si
209     4    4    0.00000    3.88689   10.20143    3.61815 #  Si
210     4    4    0.00000    6.55893    8.55840    8.48903 #  Si
211     4    4    0.00000    6.09032    9.81380    5.68417 #  Si
212     4    1    0.00000    8.67049    9.53295    2.02832 #   C
213     4    1    0.00000   -2.52775   10.03816    2.29913 #   C
214     4    1    0.00000    1.11549    8.43642    5.77011 #   C
215     4    1    0.00000    0.37538   11.22390    4.59986 #   C
216     4    1    0.00000    4.84783    9.76096    2.10334 #   C
217     4    1    0.00000    5.22566    9.27786    9.56357 #   C
218     4    2    0.41000    9.13868    7.94455    4.22344 #   H
219     4    2    0.41000    7.02626    7.58552    3.10378 #   H
220     4    2    0.41000   -0.28426    9.61076    0.77162 #   H
221     4    2    0.41000   -1.49355    7.62569    1.37633 #   H
222     4    2    0.41000    4.01003   11.09932    7.72039 #   H
223     4    2    0.41000    3.76537   11.68095    3.77239 #   H
224     4    2    0.41000    6.77689    7.11616    8.74191 #   H
225     4    2    0.41000    7.89115   10.10968    1.51318 #   H
226     4    2    0.41000    9.06015    8.78920    1.31552 #   H
227     4    2    0.41000   -3.27320    9.49967    2.90078 #   H
228     4    2    0.41000   -3.01427   10.41351    1.38937 #   H
229     4    2    0.41000   -2.20006   10.90796    2.88350 #   H
230     4    2    0.41000    1.95754    8.79825    6.37771 #   H
231     4    2    0.41000    1.33370    7.39974    5.47862 #   H
232     4    2    0.41000    0.21157    8.42752    6.38939 #   H
233     4    2    0.41000    0.21057   11.77760    3.66691 #   H
234     4    2    0.41000    1.14978   11.76582    5.16191 #   H
235     4    2    0.41000   -0.55582   11.25935    5.17953 #   H
236     4    2    0.41000    5.15642    8.70667    2.10485 #   H
237     4    2    0.41000    5.74701   10.38664    2.02886 #   H
238     4    2    0.41000    4.23574    9.93037    1.20958 #   H
239     4    2    0.41000    5.36563    8.89378   10.58458 #   H
240     4    2    0.41000    4.21535    9.01164    9.22751 #   H
241     4    2    0.41000    5.31097   10.37147    9.61242 #   H
242     4    3   -0.82000   -0.08579    8.74799    3.17753 #   O
243     4    3   -0.82000    2.40415    9.54181    3.50890 #   O
244     4    3   -0.82000    7.95791    9.33648    8.87777 #   O
245     4    3   -0.82000    7.27968    9.67766    4.57881 #   O
246     4    3   -0.82000    4.63838    9.60473    4.97088 #   O
247     4    3   -0.82000    6.25312    8.71297    6.87126 #   O
248     4    3   -0.82000    6.13086   11.32941    6.32722 #   O
249     5    4    0.00000   10.87883    4.86606   12.94661 #  Si
250     5    1    0.00000   11.35252    3.24297   13.73053 #   C
251     5    1    0.00000    9.21654    4.88554   12.11157 #   C
