# Time-averaged data for fix myMSD
# TimeStep MSD_X MSD_Y MSD_Z MSD_Total Temperture
100 0.0230513 0.0224496 0.0247671 0.070268 205.859
200 0.165412 0.123055 0.146495 0.434963 336.181
300 0.332046 0.278127 0.266956 0.877129 356.701
400 0.430176 0.385187 0.310533 1.1259 407.211
500 0.509337 0.467997 0.39357 1.3709 369.338
600 0.591748 0.585825 0.453981 1.63155 333.245
700 0.626252 0.59707 0.514965 1.73829 301.452
800 0.628567 0.559367 0.572272 1.76021 284.304
900 0.621659 0.610432 0.599922 1.83201 292.385
1000 0.625145 0.66577 0.651967 1.94288 318.6
1100 0.613583 0.707474 0.642401 1.96346 312.442
1200 0.599329 0.729572 0.673511 2.00241 294.888
1300 0.591661 0.757307 0.727385 2.07635 305.52
1400 0.59643 0.795947 0.758162 2.15054 290.056
1500 0.634251 0.814382 0.815406 2.26404 306.003
1600 0.724819 0.857695 0.910621 2.49313 311.26
1700 0.767858 0.881842 0.987834 2.63753 307.816
1800 0.794395 0.814428 0.991209 2.60003 299.612
1900 0.795588 0.757641 0.93499 2.48822 297.218
2000 0.861201 0.820809 0.905311 2.58732 282.097
2100 0.949813 0.856525 0.902981 2.70932 304.032
2200 1.14725 0.903166 0.989087 3.0395 317.141
2300 1.29901 0.885231 1.11674 3.30098 313.228
2400 1.27856 0.976453 1.18195 3.43697 312.362
2500 1.32573 1.05503 1.21615 3.59691 308.24
2600 1.35181 1.03917 1.27935 3.67033 292.774
2700 1.25837 1.02049 1.32375 3.60261 294.32
2800 1.3665 1.01011 1.43877 3.81538 331.96
2900 1.52724 1.07634 1.56773 4.17131 312.392
3000 1.55044 1.12352 1.72857 4.40253 313.427
3100 1.52102 1.12684 1.72832 4.37619 305.479
3200 1.60627 1.11533 1.71092 4.43251 331.657
3300 1.87729 1.12446 1.83076 4.83251 316.887
3400 2.07929 1.07052 1.80124 4.95105 304.101
3500 2.05329 1.02335 1.77295 4.84959 298.07
3600 1.979 1.0625 1.81672 4.85822 306.788
3700 2.00124 1.12459 1.75835 4.88418 295.148
3800 2.01098 1.24228 1.69923 4.95249 303.669
3900 2.03334 1.30526 1.72305 5.06165 299.251
4000 2.16226 1.29583 1.79724 5.25534 300.013
4100 2.17475 1.20279 1.76064 5.13818 285.43
4200 2.11994 1.15773 1.80828 5.08595 297.158
4300 2.05594 1.14647 1.82276 5.02518 292.084
